Hourly measurement data supplied by UK-air on 25/7/2014
 All Data are GMT hour ending
Status: R=Ratified P=Provisional A=As supplied V=Validated S=Suspect
,,Southwark A2 Old Kent Road,,,,,,,,,,,,,,
Date,time,"PM10 particulate matter (Hourly measured)",status/unit,"Modelled Wind Direction",status/unit,"Modelled Wind Speed",status/unit,"Modelled Temperature",status/unit,"Nitric oxide",status/unit,"Nitrogen dioxide",status/unit,"Nitrogen oxides as nitrogen dioxide",status/unit
29-01-2014,09:00,12,R ugm-3 (TEOM FDMS),117.3,P deg,3.4,P ms-1,4.2,P degC,181,R ugm-3,86,R ugm-3,365,R ugm-3
29-01-2014,10:00,15,R ugm-3 (TEOM FDMS),111.0,P deg,3.8,P ms-1,3.9,P degC,180,R ugm-3,105,R ugm-3,381,R ugm-3
29-01-2014,11:00,17,R ugm-3 (TEOM FDMS),107.1,P deg,4.0,P ms-1,3.8,P degC,136,R ugm-3,93,R ugm-3,302,R ugm-3
29-01-2014,12:00,21,R ugm-3 (TEOM FDMS),105.9,P deg,3.7,P ms-1,3.9,P degC,129,R ugm-3,76,R ugm-3,273,R ugm-3
29-01-2014,13:00,22,R ugm-3 (TEOM FDMS),105.1,P deg,3.4,P ms-1,4.2,P degC,145,R ugm-3,78,R ugm-3,301,R ugm-3
29-01-2014,14:00,24,R ugm-3 (TEOM FDMS),102.9,P deg,2.7,P ms-1,4.4,P degC,111,R ugm-3,61,R ugm-3,232,R ugm-3
29-01-2014,15:00,31,R ugm-3 (TEOM FDMS),108.3,P deg,4.2,P ms-1,4.8,P degC,103,R ugm-3,58,R ugm-3,215,R ugm-3
29-01-2014,16:00,30,R ugm-3 (TEOM FDMS),107.8,P deg,4.5,P ms-1,5.0,P degC,103,R ugm-3,70,R ugm-3,228,R ugm-3
29-01-2014,17:00,23,R ugm-3 (TEOM FDMS),108.5,P deg,4.7,P ms-1,4.7,P degC,97,R ugm-3,61,R ugm-3,209,R ugm-3
29-01-2014,18:00,25,R ugm-3 (TEOM FDMS),107.8,P deg,4.6,P ms-1,4.7,P degC,103,R ugm-3,64,R ugm-3,222,R ugm-3
29-01-2014,19:00,31,R ugm-3 (TEOM FDMS),105.6,P deg,4.4,P ms-1,4.8,P degC,166,R ugm-3,81,R ugm-3,336,R ugm-3
29-01-2014,20:00,30,R ugm-3 (TEOM FDMS),101.7,P deg,4.2,P ms-1,4.8,P degC,104,R ugm-3,63,R ugm-3,222,R ugm-3
29-01-2014,21:00,21,R ugm-3 (TEOM FDMS),97.6,P deg,4.1,P ms-1,4.9,P degC,57,R ugm-3,53,R ugm-3,141,R ugm-3
29-01-2014,22:00,24,R ugm-3 (TEOM FDMS),94.5,P deg,3.9,P ms-1,4.9,P degC,54,R ugm-3,45,R ugm-3,127,R ugm-3
29-01-2014,23:00,23,R ugm-3 (TEOM FDMS),90.7,P deg,3.7,P ms-1,4.9,P degC,53,R ugm-3,41,R ugm-3,123,R ugm-3
29-01-2014,24:00,23,R ugm-3 (TEOM FDMS),87.9,P deg,3.6,P ms-1,4.9,P degC,41,R ugm-3,44,R ugm-3,107,R ugm-3
30-01-2014,01:00,20,R ugm-3 (TEOM FDMS),74.3,P deg,3.4,P ms-1,3.6,P degC,36,R ugm-3,35,R ugm-3,90,R ugm-3
30-01-2014,02:00,22,R ugm-3 (TEOM FDMS),69.1,P deg,2.8,P ms-1,3.8,P degC,24,R ugm-3,57,R ugm-3,93,R ugm-3
30-01-2014,03:00,28,R ugm-3 (TEOM FDMS),80.4,P deg,2.4,P ms-1,3.9,P degC,24,R ugm-3,85,R ugm-3,122,R ugm-3
30-01-2014,04:00,31,R ugm-3 (TEOM FDMS),95.7,P deg,2.4,P ms-1,3.6,P degC,20,R ugm-3,54,R ugm-3,85,R ugm-3
30-01-2014,05:00,34,R ugm-3 (TEOM FDMS),88.3,P deg,2.4,P ms-1,3.3,P degC,25,R ugm-3,53,R ugm-3,90,R ugm-3
30-01-2014,06:00,28,R ugm-3 (TEOM FDMS),81.3,P deg,2.4,P ms-1,3.1,P degC,65,R ugm-3,66,R ugm-3,165,R ugm-3
30-01-2014,07:00,32,R ugm-3 (TEOM FDMS),86.7,P deg,2.5,P ms-1,2.9,P degC,158,R ugm-3,94,R ugm-3,337,R ugm-3
30-01-2014,08:00,34,R ugm-3 (TEOM FDMS),90.5,P deg,2.6,P ms-1,3.1,P degC,260,R ugm-3,103,R ugm-3,502,R ugm-3
30-01-2014,09:00,32,R ugm-3 (TEOM FDMS),89.9,P deg,2.8,P ms-1,3.9,P degC,303,R ugm-3,115,R ugm-3,579,R ugm-3
30-01-2014,10:00,22,R ugm-3 (TEOM FDMS),90.7,P deg,2.9,P ms-1,4.3,P degC,133,R ugm-3,59,R ugm-3,264,R ugm-3
30-01-2014,11:00,28,R ugm-3 (TEOM FDMS),108.9,P deg,2.8,P ms-1,4.8,P degC,181,R ugm-3,91,R ugm-3,369,R ugm-3
30-01-2014,12:00,12,R ugm-3 (TEOM FDMS),125.1,P deg,3.3,P ms-1,5.4,P degC,119,R ugm-3,76,R ugm-3,259,R ugm-3
30-01-2014,13:00,10,R ugm-3 (TEOM FDMS),140.9,P deg,3.5,P ms-1,6.5,P degC,138,R ugm-3,92,R ugm-3,304,R ugm-3
30-01-2014,14:00,27,R ugm-3 (TEOM FDMS),145.8,P deg,2.6,P ms-1,6.9,P degC,224,R ugm-3,84,R ugm-3,427,R ugm-3
30-01-2014,15:00,39,R ugm-3 (TEOM FDMS),148.8,P deg,3.2,P ms-1,6.7,P degC,238,R ugm-3,112,R ugm-3,478,R ugm-3
30-01-2014,16:00,39,R ugm-3 (TEOM FDMS),137.7,P deg,3.0,P ms-1,6.0,P degC,190,R ugm-3,99,R ugm-3,391,R ugm-3
30-01-2014,17:00,42,R ugm-3 (TEOM FDMS),155.6,P deg,3.1,P ms-1,5.7,P degC,210,R ugm-3,94,R ugm-3,416,R ugm-3
30-01-2014,18:00,38,R ugm-3 (TEOM FDMS),159.3,P deg,3.3,P ms-1,5.6,P degC,160,R ugm-3,83,R ugm-3,329,R ugm-3
30-01-2014,19:00,41,R ugm-3 (TEOM FDMS),151.7,P deg,3.6,P ms-1,5.5,P degC,62,R ugm-3,62,R ugm-3,157,R ugm-3
30-01-2014,20:00,41,R ugm-3 (TEOM FDMS),150.4,P deg,3.8,P ms-1,5.7,P degC,114,R ugm-3,64,R ugm-3,239,R ugm-3
30-01-2014,21:00,43,R ugm-3 (TEOM FDMS),149.5,P deg,3.6,P ms-1,5.7,P degC,152,R ugm-3,61,R ugm-3,294,R ugm-3
30-01-2014,22:00,52,R ugm-3 (TEOM FDMS),150.3,P deg,3.2,P ms-1,5.7,P degC,163,R ugm-3,52,R ugm-3,302,R ugm-3
30-01-2014,23:00,51,R ugm-3 (TEOM FDMS),154.8,P deg,2.4,P ms-1,5.2,P degC,153,R ugm-3,51,R ugm-3,286,R ugm-3
30-01-2014,24:00,41,R ugm-3 (TEOM FDMS),150.1,P deg,2.4,P ms-1,4.2,P degC,128,R ugm-3,44,R ugm-3,241,R ugm-3
31-01-2014,01:00,34,R ugm-3 (TEOM FDMS),No data,,No data,,No data,,86,R ugm-3,40,R ugm-3,171,R ugm-3
31-01-2014,02:00,33,R ugm-3 (TEOM FDMS),No data,,No data,,No data,,82,R ugm-3,34,R ugm-3,160,R ugm-3
31-01-2014,03:00,43,R ugm-3 (TEOM FDMS),No data,,No data,,No data,,103,R ugm-3,36,R ugm-3,194,R ugm-3
31-01-2014,04:00,40,R ugm-3 (TEOM FDMS),No data,,No data,,No data,,79,R ugm-3,32,R ugm-3,153,R ugm-3
31-01-2014,05:00,35,R ugm-3 (TEOM FDMS),No data,,No data,,No data,,96,R ugm-3,36,R ugm-3,183,R ugm-3
31-01-2014,06:00,33,R ugm-3 (TEOM FDMS),No data,,No data,,No data,,169,R ugm-3,48,R ugm-3,307,R ugm-3
31-01-2014,07:00,46,R ugm-3 (TEOM FDMS),No data,,No data,,No data,,366,R ugm-3,96,R ugm-3,657,R ugm-3
31-01-2014,08:00,50,R ugm-3 (TEOM FDMS),No data,,No data,,No data,,332,R ugm-3,84,R ugm-3,594,R ugm-3
31-01-2014,09:00,17,R ugm-3 (TEOM FDMS),No data,,No data,,No data,,28,R ugm-3,43,R ugm-3,86,R ugm-3
31-01-2014,10:00,24,R ugm-3 (TEOM FDMS),No data,,No data,,No data,,16,R ugm-3,31,R ugm-3,55,R ugm-3
31-01-2014,11:00,16,R ugm-3 (TEOM FDMS),No data,,No data,,No data,,16,R ugm-3,44,R ugm-3,68,R ugm-3
31-01-2014,12:00,13,R ugm-3 (TEOM FDMS),No data,,No data,,No data,,8,R ugm-3,19,R ugm-3,32,R ugm-3
31-01-2014,13:00,15,R ugm-3 (TEOM FDMS),No data,,No data,,No data,,12,R ugm-3,17,R ugm-3,35,R ugm-3
31-01-2014,14:00,8,R ugm-3 (TEOM FDMS),No data,,No data,,No data,,8,R ugm-3,15,R ugm-3,27,R ugm-3
31-01-2014,15:00,13,R ugm-3 (TEOM FDMS),No data,,No data,,No data,,7,R ugm-3,15,R ugm-3,26,R ugm-3
31-01-2014,16:00,10,R ugm-3 (TEOM FDMS),No data,,No data,,No data,,6,R ugm-3,14,R ugm-3,22,R ugm-3
31-01-2014,17:00,9,R ugm-3 (TEOM FDMS),No data,,No data,,No data,,7,R ugm-3,15,R ugm-3,25,R ugm-3
31-01-2014,18:00,6,R ugm-3 (TEOM FDMS),No data,,No data,,No data,,6,R ugm-3,14,R ugm-3,23,R ugm-3
31-01-2014,19:00,7,R ugm-3 (TEOM FDMS),No data,,No data,,No data,,5,R ugm-3,13,R ugm-3,21,R ugm-3
31-01-2014,20:00,3,R ugm-3 (TEOM FDMS),No data,,No data,,No data,,5,R ugm-3,11,R ugm-3,18,R ugm-3
31-01-2014,21:00,2,R ugm-3 (TEOM FDMS),No data,,No data,,No data,,4,R ugm-3,9,R ugm-3,14,R ugm-3
31-01-2014,22:00,5,R ugm-3 (TEOM FDMS),No data,,No data,,No data,,3,R ugm-3,8,R ugm-3,13,R ugm-3
31-01-2014,23:00,5,R ugm-3 (TEOM FDMS),No data,,No data,,No data,,3,R ugm-3,8,R ugm-3,12,R ugm-3
31-01-2014,24:00,6,R ugm-3 (TEOM FDMS),No data,,No data,,No data,,3,R ugm-3,8,R ugm-3,12,R ugm-3
01-02-2014,01:00,4,R ugm-3 (TEOM FDMS),224.0,P deg,6.7,P ms-1,10.0,P degC,2,R ugm-3,6,R ugm-3,10,R ugm-3
01-02-2014,02:00,1,R ugm-3 (TEOM FDMS),240.7,P deg,6.6,P ms-1,10.1,P degC,3,R ugm-3,5,R ugm-3,9,R ugm-3
01-02-2014,03:00,5,R ugm-3 (TEOM FDMS),238.2,P deg,6.6,P ms-1,9.4,P degC,2,R ugm-3,5,R ugm-3,8,R ugm-3
01-02-2014,04:00,8,R ugm-3 (TEOM FDMS),242.2,P deg,6.7,P ms-1,8.9,P degC,2,R ugm-3,4,R ugm-3,6,R ugm-3
01-02-2014,05:00,-3,R ugm-3 (TEOM FDMS),248.7,P deg,6.9,P ms-1,7.9,P degC,2,R ugm-3,5,R ugm-3,8,R ugm-3
01-02-2014,06:00,4,R ugm-3 (TEOM FDMS),252.8,P deg,6.4,P ms-1,7.2,P degC,2,R ugm-3,6,R ugm-3,8,R ugm-3
01-02-2014,07:00,2,R ugm-3 (TEOM FDMS),259.5,P deg,5.5,P ms-1,5.9,P degC,2,R ugm-3,8,R ugm-3,12,R ugm-3
01-02-2014,08:00,9,R ugm-3 (TEOM FDMS),249.4,P deg,4.9,P ms-1,5.1,P degC,4,R ugm-3,13,R ugm-3,20,R ugm-3
01-02-2014,09:00,13,R ugm-3 (TEOM FDMS),247.3,P deg,4.9,P ms-1,5.6,P degC,5,R ugm-3,16,R ugm-3,25,R ugm-3
01-02-2014,10:00,7,R ugm-3 (TEOM FDMS),239.8,P deg,5.2,P ms-1,6.8,P degC,8,R ugm-3,16,R ugm-3,28,R ugm-3
01-02-2014,11:00,6,R ugm-3 (TEOM FDMS),244.1,P deg,6.1,P ms-1,8.2,P degC,7,R ugm-3,11,R ugm-3,22,R ugm-3
01-02-2014,12:00,8,R ugm-3 (TEOM FDMS),234.0,P deg,7.1,P ms-1,9.0,P degC,6,R ugm-3,9,R ugm-3,19,R ugm-3
01-02-2014,13:00,, ,232.0,P deg,7.5,P ms-1,9.2,P degC,5,R ugm-3,8,R ugm-3,17,R ugm-3
01-02-2014,14:00,7,R ugm-3 (TEOM FDMS),227.2,P deg,7.6,P ms-1,9.0,P degC,5,R ugm-3,9,R ugm-3,17,R ugm-3
01-02-2014,15:00,16,R ugm-3 (TEOM FDMS),223.2,P deg,6.6,P ms-1,8.4,P degC,6,R ugm-3,9,R ugm-3,18,R ugm-3
01-02-2014,16:00,13,R ugm-3 (TEOM FDMS),224.3,P deg,7.3,P ms-1,7.7,P degC,5,R ugm-3,9,R ugm-3,17,R ugm-3
01-02-2014,17:00,11,R ugm-3 (TEOM FDMS),224.7,P deg,7.2,P ms-1,7.7,P degC,6,R ugm-3,11,R ugm-3,19,R ugm-3
01-02-2014,18:00,16,R ugm-3 (TEOM FDMS),230.4,P deg,7.1,P ms-1,7.5,P degC,6,R ugm-3,12,R ugm-3,21,R ugm-3
01-02-2014,19:00,20,R ugm-3 (TEOM FDMS),228.6,P deg,7.6,P ms-1,6.9,P degC,4,R ugm-3,10,R ugm-3,17,R ugm-3
01-02-2014,20:00,23,R ugm-3 (TEOM FDMS),228.6,P deg,8.2,P ms-1,7.0,P degC,4,R ugm-3,9,R ugm-3,15,R ugm-3
01-02-2014,21:00,24,R ugm-3 (TEOM FDMS),232.0,P deg,8.3,P ms-1,7.5,P degC,3,R ugm-3,8,R ugm-3,13,R ugm-3
01-02-2014,22:00,21,R ugm-3 (TEOM FDMS),234.6,P deg,8.2,P ms-1,7.5,P degC,3,R ugm-3,8,R ugm-3,13,R ugm-3
01-02-2014,23:00,18,R ugm-3 (TEOM FDMS),237.8,P deg,8.1,P ms-1,7.7,P degC,2,R ugm-3,5,R ugm-3,8,R ugm-3
01-02-2014,24:00,20,R ugm-3 (TEOM FDMS),241.7,P deg,8.0,P ms-1,7.9,P degC,1,R ugm-3,4,R ugm-3,6,R ugm-3
02-02-2014,01:00,25,R ugm-3 (TEOM FDMS),242.3,P deg,7.0,P ms-1,7.2,P degC,2,R ugm-3,4,R ugm-3,7,R ugm-3
02-02-2014,02:00,26,R ugm-3 (TEOM FDMS),245.2,P deg,6.6,P ms-1,7.3,P degC,3,R ugm-3,2,R ugm-3,6,R ugm-3
02-02-2014,03:00,16,R ugm-3 (TEOM FDMS),244.1,P deg,6.0,P ms-1,6.5,P degC,2,R ugm-3,2,R ugm-3,4,R ugm-3
02-02-2014,04:00,28,R ugm-3 (TEOM FDMS),242.9,P deg,5.7,P ms-1,6.2,P degC,1,R ugm-3,2,R ugm-3,4,R ugm-3
02-02-2014,05:00,22,R ugm-3 (TEOM FDMS),241.1,P deg,5.5,P ms-1,6.0,P degC,0,R ugm-3,3,R ugm-3,3,R ugm-3
02-02-2014,06:00,29,R ugm-3 (TEOM FDMS),238.2,P deg,5.1,P ms-1,5.8,P degC,2,R ugm-3,7,R ugm-3,10,R ugm-3
02-02-2014,07:00,36,R ugm-3 (TEOM FDMS),236.8,P deg,5.0,P ms-1,5.7,P degC,3,R ugm-3,11,R ugm-3,16,R ugm-3
02-02-2014,08:00,25,R ugm-3 (TEOM FDMS),235.9,P deg,4.8,P ms-1,5.7,P degC,3,R ugm-3,14,R ugm-3,19,R ugm-3
02-02-2014,09:00,25,R ugm-3 (TEOM FDMS),240.1,P deg,4.8,P ms-1,6.8,P degC,6,R ugm-3,13,R ugm-3,22,R ugm-3
02-02-2014,10:00,19,R ugm-3 (TEOM FDMS),241.4,P deg,4.9,P ms-1,8.0,P degC,5,R ugm-3,10,R ugm-3,17,R ugm-3
02-02-2014,11:00,19,R ugm-3 (TEOM FDMS),247.0,P deg,5.6,P ms-1,9.3,P degC,5,R ugm-3,7,R ugm-3,14,R ugm-3
02-02-2014,12:00,17,R ugm-3 (TEOM FDMS),247.3,P deg,5.7,P ms-1,10.2,P degC,4,R ugm-3,7,R ugm-3,13,R ugm-3
02-02-2014,13:00,13,R ugm-3 (TEOM FDMS),246.3,P deg,5.7,P ms-1,10.5,P degC,6,R ugm-3,7,R ugm-3,15,R ugm-3
02-02-2014,14:00,13,R ugm-3 (TEOM FDMS),242.8,P deg,5.2,P ms-1,10.3,P degC,7,R ugm-3,8,R ugm-3,19,R ugm-3
02-02-2014,15:00,18,R ugm-3 (TEOM FDMS),238.2,P deg,4.7,P ms-1,9.6,P degC,6,R ugm-3,7,R ugm-3,16,R ugm-3
02-02-2014,16:00,15,R ugm-3 (TEOM FDMS),230.4,P deg,4.3,P ms-1,8.3,P degC,6,R ugm-3,11,R ugm-3,20,R ugm-3
02-02-2014,17:00,11,R ugm-3 (TEOM FDMS),225.1,P deg,4.3,P ms-1,7.2,P degC,8,R ugm-3,18,R ugm-3,30,R ugm-3
02-02-2014,18:00,10,R ugm-3 (TEOM FDMS),223.1,P deg,4.2,P ms-1,6.6,P degC,15,R ugm-3,38,R ugm-3,60,R ugm-3
02-02-2014,19:00,23,R ugm-3 (TEOM FDMS),218.7,P deg,3.9,P ms-1,6.1,P degC,10,R ugm-3,34,R ugm-3,50,R ugm-3
02-02-2014,20:00,26,R ugm-3 (TEOM FDMS),211.3,P deg,3.8,P ms-1,5.8,P degC,10,R ugm-3,29,R ugm-3,44,R ugm-3
02-02-2014,21:00,20,R ugm-3 (TEOM FDMS),208.6,P deg,3.9,P ms-1,5.6,P degC,6,R ugm-3,25,R ugm-3,35,R ugm-3
02-02-2014,22:00,21,R ugm-3 (TEOM FDMS),199.7,P deg,3.8,P ms-1,5.5,P degC,6,R ugm-3,24,R ugm-3,33,R ugm-3
02-02-2014,23:00,15,R ugm-3 (TEOM FDMS),192.0,P deg,3.9,P ms-1,5.5,P degC,4,R ugm-3,20,R ugm-3,27,R ugm-3
02-02-2014,24:00,23,R ugm-3 (TEOM FDMS),186.5,P deg,4.1,P ms-1,5.7,P degC,4,R ugm-3,17,R ugm-3,23,R ugm-3
03-02-2014,01:00,19,R ugm-3 (TEOM FDMS),176.0,P deg,3.8,P ms-1,4.3,P degC,19,R ugm-3,26,R ugm-3,55,R ugm-3
03-02-2014,02:00,19,R ugm-3 (TEOM FDMS),175.1,P deg,4.4,P ms-1,5.0,P degC,28,R ugm-3,35,R ugm-3,78,R ugm-3
03-02-2014,03:00,15,R ugm-3 (TEOM FDMS),174.4,P deg,4.7,P ms-1,5.3,P degC,18,R ugm-3,25,R ugm-3,53,R ugm-3
03-02-2014,04:00,15,R ugm-3 (TEOM FDMS),172.2,P deg,4.8,P ms-1,5.3,P degC,29,R ugm-3,27,R ugm-3,71,R ugm-3
03-02-2014,05:00,19,R ugm-3 (TEOM FDMS),170.2,P deg,4.9,P ms-1,5.2,P degC,53,R ugm-3,34,R ugm-3,115,R ugm-3
03-02-2014,06:00,12,R ugm-3 (TEOM FDMS),170.7,P deg,5.0,P ms-1,5.1,P degC,10,R ugm-3,16,R ugm-3,32,R ugm-3
03-02-2014,07:00,15,R ugm-3 (TEOM FDMS),169.2,P deg,5.2,P ms-1,5.1,P degC,22,R ugm-3,33,R ugm-3,67,R ugm-3
03-02-2014,08:00,17,R ugm-3 (TEOM FDMS),169.2,P deg,5.6,P ms-1,5.1,P degC,64,R ugm-3,60,R ugm-3,157,R ugm-3
03-02-2014,09:00,22,R ugm-3 (TEOM FDMS),167.6,P deg,5.7,P ms-1,6.1,P degC,75,R ugm-3,58,R ugm-3,173,R ugm-3
03-02-2014,10:00,24,R ugm-3 (TEOM FDMS),167.0,P deg,6.2,P ms-1,7.3,P degC,18,R ugm-3,23,R ugm-3,51,R ugm-3
03-02-2014,11:00,21,R ugm-3 (TEOM FDMS),163.5,P deg,6.6,P ms-1,8.0,P degC,12,R ugm-3,20,R ugm-3,38,R ugm-3
03-02-2014,12:00,12,R ugm-3 (TEOM FDMS),163.1,P deg,6.8,P ms-1,8.3,P degC,7,R ugm-3,10,R ugm-3,20,R ugm-3
03-02-2014,13:00,13,R ugm-3 (TEOM FDMS),162.3,P deg,6.6,P ms-1,8.0,P degC,6,R ugm-3,5,R ugm-3,13,R ugm-3
03-02-2014,14:00,6,R ugm-3 (TEOM FDMS),158.8,P deg,5.9,P ms-1,7.4,P degC,6,R ugm-3,8,R ugm-3,17,R ugm-3
03-02-2014,15:00,13,R ugm-3 (TEOM FDMS),150.1,P deg,3.7,P ms-1,6.9,P degC,9,R ugm-3,14,R ugm-3,29,R ugm-3
03-02-2014,16:00,17,R ugm-3 (TEOM FDMS),157.9,P deg,5.9,P ms-1,6.1,P degC,18,R ugm-3,26,R ugm-3,55,R ugm-3
03-02-2014,17:00,17,R ugm-3 (TEOM FDMS),157.6,P deg,5.9,P ms-1,5.7,P degC,50,R ugm-3,46,R ugm-3,123,R ugm-3
03-02-2014,18:00,24,R ugm-3 (TEOM FDMS),157.7,P deg,5.9,P ms-1,5.6,P degC,96,R ugm-3,78,R ugm-3,225,R ugm-3
03-02-2014,19:00,24,R ugm-3 (TEOM FDMS),159.1,P deg,5.8,P ms-1,5.5,P degC,66,R ugm-3,58,R ugm-3,159,R ugm-3
03-02-2014,20:00,18,R ugm-3 (TEOM FDMS),160.4,P deg,5.8,P ms-1,5.4,P degC,39,R ugm-3,48,R ugm-3,108,R ugm-3
03-02-2014,21:00,21,R ugm-3 (TEOM FDMS),163.2,P deg,5.7,P ms-1,5.3,P degC,20,R ugm-3,28,R ugm-3,59,R ugm-3
03-02-2014,22:00,23,R ugm-3 (TEOM FDMS),168.3,P deg,5.7,P ms-1,5.3,P degC,29,R ugm-3,39,R ugm-3,83,R ugm-3
03-02-2014,23:00,28,R ugm-3 (TEOM FDMS),174.9,P deg,5.6,P ms-1,5.5,P degC,82,R ugm-3,58,R ugm-3,183,R ugm-3
03-02-2014,24:00,22,R ugm-3 (TEOM FDMS),178.8,P deg,5.4,P ms-1,5.9,P degC,51,R ugm-3,42,R ugm-3,121,R ugm-3
04-02-2014,01:00,12,R ugm-3 (TEOM FDMS),177.5,P deg,4.8,P ms-1,6.2,P degC,50,R ugm-3,44,R ugm-3,120,R ugm-3
04-02-2014,02:00,18,R ugm-3 (TEOM FDMS),194.0,P deg,4.5,P ms-1,6.9,P degC,8,R ugm-3,15,R ugm-3,27,R ugm-3
04-02-2014,03:00,7,R ugm-3 (TEOM FDMS),224.2,P deg,4.4,P ms-1,6.6,P degC,2,R ugm-3,5,R ugm-3,9,R ugm-3
04-02-2014,04:00,6,R ugm-3 (TEOM FDMS),240.5,P deg,4.7,P ms-1,6.0,P degC,1,R ugm-3,2,R ugm-3,3,R ugm-3
04-02-2014,05:00,6,R ugm-3 (TEOM FDMS),239.6,P deg,4.6,P ms-1,5.3,P degC,1,R ugm-3,4,R ugm-3,6,R ugm-3
04-02-2014,06:00,7,R ugm-3 (TEOM FDMS),233.6,P deg,4.1,P ms-1,4.9,P degC,1,R ugm-3,8,R ugm-3,10,R ugm-3
04-02-2014,07:00,6,R ugm-3 (TEOM FDMS),219.0,P deg,4.1,P ms-1,4.8,P degC,7,R ugm-3,27,R ugm-3,37,R ugm-3
04-02-2014,08:00,7,R ugm-3 (TEOM FDMS),213.3,P deg,4.7,P ms-1,5.2,P degC,9,R ugm-3,34,R ugm-3,48,R ugm-3
04-02-2014,09:00,6,R ugm-3 (TEOM FDMS),213.0,P deg,4.8,P ms-1,6.5,P degC,10,R ugm-3,31,R ugm-3,47,R ugm-3
04-02-2014,10:00,11,R ugm-3 (TEOM FDMS),209.3,P deg,4.9,P ms-1,7.9,P degC,22,R ugm-3,38,R ugm-3,71,R ugm-3
04-02-2014,11:00,18,R ugm-3 (TEOM FDMS),205.6,P deg,5.9,P ms-1,8.9,P degC,12,R ugm-3,20,R ugm-3,38,R ugm-3
04-02-2014,12:00,11,R ugm-3 (TEOM FDMS),202.6,P deg,6.2,P ms-1,9.4,P degC,8,R ugm-3,11,R ugm-3,23,R ugm-3
04-02-2014,13:00,12,R ugm-3 (TEOM FDMS),195.9,P deg,6.4,P ms-1,9.5,P degC,6,R ugm-3,10,R ugm-3,19,R ugm-3
04-02-2014,14:00,11,R ugm-3 (TEOM FDMS),191.6,P deg,6.5,P ms-1,9.1,P degC,4,R ugm-3,8,R ugm-3,15,R ugm-3
04-02-2014,15:00,13,R ugm-3 (TEOM FDMS),183.1,P deg,6.2,P ms-1,8.3,P degC,4,R ugm-3,9,R ugm-3,15,R ugm-3
04-02-2014,16:00,12,R ugm-3 (TEOM FDMS),179.0,P deg,6.4,P ms-1,7.3,P degC,3,R ugm-3,9,R ugm-3,14,R ugm-3
04-02-2014,17:00,14,R ugm-3 (TEOM FDMS),172.2,P deg,6.7,P ms-1,6.9,P degC,4,R ugm-3,14,R ugm-3,21,R ugm-3
04-02-2014,18:00,12,R ugm-3 (TEOM FDMS),172.1,P deg,7.2,P ms-1,7.0,P degC,7,R ugm-3,21,R ugm-3,32,R ugm-3
04-02-2014,19:00,13,R ugm-3 (TEOM FDMS),172.5,P deg,7.8,P ms-1,7.3,P degC,9,R ugm-3,20,R ugm-3,34,R ugm-3
04-02-2014,20:00,13,R ugm-3 (TEOM FDMS),170.6,P deg,8.2,P ms-1,7.2,P degC,4,R ugm-3,8,R ugm-3,14,R ugm-3
04-02-2014,21:00,9,R ugm-3 (TEOM FDMS),168.6,P deg,8.2,P ms-1,7.2,P degC,2,R ugm-3,5,R ugm-3,9,R ugm-3
04-02-2014,22:00,8,R ugm-3 (TEOM FDMS),169.0,P deg,8.3,P ms-1,7.3,P degC,1,R ugm-3,3,R ugm-3,5,R ugm-3
04-02-2014,23:00,9,R ugm-3 (TEOM FDMS),168.0,P deg,8.8,P ms-1,6.7,P degC,1,R ugm-3,3,R ugm-3,4,R ugm-3
04-02-2014,24:00,6,R ugm-3 (TEOM FDMS),164.8,P deg,8.5,P ms-1,6.1,P degC,2,R ugm-3,2,R ugm-3,5,R ugm-3
05-02-2014,01:00,, ,167.2,P deg,8.2,P ms-1,6.4,P degC,2,R ugm-3,1,R ugm-3,4,R ugm-3
05-02-2014,02:00,, ,172.3,P deg,8.5,P ms-1,6.1,P degC,1,R ugm-3,1,R ugm-3,4,R ugm-3
05-02-2014,03:00,, ,184.5,P deg,8.3,P ms-1,6.8,P degC,1,R ugm-3,0,R ugm-3,2,R ugm-3
05-02-2014,04:00,, ,192.7,P deg,8.0,P ms-1,7.7,P degC,1,R ugm-3,-1,R ugm-3,1,R ugm-3
05-02-2014,05:00,, ,195.2,P deg,7.8,P ms-1,7.7,P degC,1,R ugm-3,-1,R ugm-3,1,R ugm-3
05-02-2014,06:00,, ,195.6,P deg,7.5,P ms-1,7.5,P degC,1,R ugm-3,1,R ugm-3,2,R ugm-3
05-02-2014,07:00,, ,194.2,P deg,7.5,P ms-1,7.5,P degC,2,R ugm-3,5,R ugm-3,8,R ugm-3
05-02-2014,08:00,, ,194.4,P deg,7.9,P ms-1,7.5,P degC,4,R ugm-3,9,R ugm-3,14,R ugm-3
05-02-2014,09:00,, ,194.8,P deg,8.1,P ms-1,7.9,P degC,4,R ugm-3,11,R ugm-3,17,R ugm-3
05-02-2014,10:00,, ,193.1,P deg,7.9,P ms-1,8.8,P degC,6,R ugm-3,10,R ugm-3,19,R ugm-3
05-02-2014,11:00,, ,194.6,P deg,9.6,P ms-1,9.2,P degC,4,R ugm-3,7,R ugm-3,13,R ugm-3
05-02-2014,12:00,, ,187.5,P deg,9.5,P ms-1,8.7,P degC,4,R ugm-3,4,R ugm-3,11,R ugm-3
