Hourly measurement data supplied by UK-air on 25/7/2014
 All Data are GMT hour ending
Status: R=Ratified P=Provisional A=As supplied V=Validated S=Suspect
,,London Bexley,,,,,,,,,,,,,,,,,,,,
Date,time,"Modelled Wind Direction",status/unit,"Modelled Wind Speed",status/unit,"Modelled Temperature",status/unit,"Nitric oxide",status/unit,"Nitrogen dioxide",status/unit,"Nitrogen oxides as nitrogen dioxide",status/unit,"Non-volatile PM2.5 (Hourly measured)",status/unit,"PM2.5 particulate matter (Hourly measured)",status/unit,"Sulphur dioxide",status/unit,"Volatile PM2.5 (Hourly measured)",status/unit
08-03-2014,12:00,173.9,P deg,5.4,P ms-1,7.7,P degC,3,R ugm-3,14,R ugm-3,19,R ugm-3,21,R ugm-3 (TEOM FDMS),33,R ugm-3 (TEOM FDMS),3,P ugm-3,11,R ugm-3 (TEOM FDMS)
08-03-2014,13:00,180.4,P deg,5.4,P ms-1,10.5,P degC,4,R ugm-3,13,R ugm-3,18,R ugm-3,19,R ugm-3 (TEOM FDMS),31,R ugm-3 (TEOM FDMS),3,P ugm-3,13,R ugm-3 (TEOM FDMS)
08-03-2014,14:00,185.8,P deg,5.8,P ms-1,12.2,P degC,3,R ugm-3,12,R ugm-3,17,R ugm-3,19,R ugm-3 (TEOM FDMS),29,R ugm-3 (TEOM FDMS),4,P ugm-3,10,R ugm-3 (TEOM FDMS)
08-03-2014,15:00,186.6,P deg,5.7,P ms-1,12.4,P degC,3,R ugm-3,13,R ugm-3,18,R ugm-3,18,R ugm-3 (TEOM FDMS),28,R ugm-3 (TEOM FDMS),3,P ugm-3,11,R ugm-3 (TEOM FDMS)
08-03-2014,16:00,184.2,P deg,4.8,P ms-1,11.7,P degC,3,R ugm-3,13,R ugm-3,18,R ugm-3,20,R ugm-3 (TEOM FDMS),29,R ugm-3 (TEOM FDMS),4,P ugm-3,10,R ugm-3 (TEOM FDMS)
08-03-2014,17:00,184.7,P deg,5.5,P ms-1,10.3,P degC,3,R ugm-3,16,R ugm-3,20,R ugm-3,21,R ugm-3 (TEOM FDMS),32,R ugm-3 (TEOM FDMS),4,P ugm-3,11,R ugm-3 (TEOM FDMS)
08-03-2014,18:00,182.1,P deg,5.8,P ms-1,9.3,P degC,3,R ugm-3,30,R ugm-3,35,R ugm-3,27,R ugm-3 (TEOM FDMS),37,R ugm-3 (TEOM FDMS),4,P ugm-3,11,R ugm-3 (TEOM FDMS)
08-03-2014,19:00,182.2,P deg,6.0,P ms-1,8.9,P degC,5,R ugm-3,66,R ugm-3,73,R ugm-3,41,R ugm-3 (TEOM FDMS),51,R ugm-3 (TEOM FDMS),4,P ugm-3,10,R ugm-3 (TEOM FDMS)
08-03-2014,20:00,182.9,P deg,6.2,P ms-1,8.8,P degC,8,R ugm-3,70,R ugm-3,82,R ugm-3,47,R ugm-3 (TEOM FDMS),60,R ugm-3 (TEOM FDMS),5,P ugm-3,13,R ugm-3 (TEOM FDMS)
08-03-2014,21:00,183.4,P deg,6.4,P ms-1,8.8,P degC,2,R ugm-3,46,R ugm-3,49,R ugm-3,42,R ugm-3 (TEOM FDMS),55,R ugm-3 (TEOM FDMS),5,P ugm-3,13,R ugm-3 (TEOM FDMS)
08-03-2014,22:00,185.3,P deg,6.5,P ms-1,8.7,P degC,1,R ugm-3,28,R ugm-3,30,R ugm-3,38,R ugm-3 (TEOM FDMS),50,R ugm-3 (TEOM FDMS),5,P ugm-3,12,R ugm-3 (TEOM FDMS)
08-03-2014,23:00,187.2,P deg,6.4,P ms-1,8.6,P degC,1,R ugm-3,26,R ugm-3,28,R ugm-3,37,R ugm-3 (TEOM FDMS),49,R ugm-3 (TEOM FDMS),5,P ugm-3,12,R ugm-3 (TEOM FDMS)
08-03-2014,24:00,188.1,P deg,6.0,P ms-1,8.3,P degC,6,R ugm-3,49,R ugm-3,58,R ugm-3,35,R ugm-3 (TEOM FDMS),49,R ugm-3 (TEOM FDMS),5,P ugm-3,14,R ugm-3 (TEOM FDMS)
09-03-2014,01:00,192.7,P deg,5.8,P ms-1,8.3,P degC,0,R ugm-3,22,R ugm-3,23,R ugm-3,32,R ugm-3 (TEOM FDMS),44,R ugm-3 (TEOM FDMS),6,P ugm-3,12,R ugm-3 (TEOM FDMS)
09-03-2014,02:00,192.8,P deg,5.4,P ms-1,8.0,P degC,0,R ugm-3,33,R ugm-3,34,R ugm-3,32,R ugm-3 (TEOM FDMS),44,R ugm-3 (TEOM FDMS),6,P ugm-3,12,R ugm-3 (TEOM FDMS)
09-03-2014,03:00,192.0,P deg,5.2,P ms-1,7.6,P degC,1,R ugm-3,31,R ugm-3,32,R ugm-3,33,R ugm-3 (TEOM FDMS),45,R ugm-3 (TEOM FDMS),5,P ugm-3,12,R ugm-3 (TEOM FDMS)
09-03-2014,04:00,189.8,P deg,4.6,P ms-1,7.1,P degC,2,R ugm-3,35,R ugm-3,37,R ugm-3,34,R ugm-3 (TEOM FDMS),47,R ugm-3 (TEOM FDMS),5,P ugm-3,13,R ugm-3 (TEOM FDMS)
09-03-2014,05:00,185.1,P deg,4.8,P ms-1,6.7,P degC,0,R ugm-3,24,R ugm-3,25,R ugm-3,36,R ugm-3 (TEOM FDMS),48,R ugm-3 (TEOM FDMS),6,P ugm-3,11,R ugm-3 (TEOM FDMS)
09-03-2014,06:00,185.9,P deg,5.1,P ms-1,6.4,P degC,5,R ugm-3,28,R ugm-3,35,R ugm-3,37,R ugm-3 (TEOM FDMS),49,R ugm-3 (TEOM FDMS),5,P ugm-3,13,R ugm-3 (TEOM FDMS)
09-03-2014,07:00,188.1,P deg,5.0,P ms-1,6.4,P degC,4,R ugm-3,32,R ugm-3,38,R ugm-3,37,R ugm-3 (TEOM FDMS),51,R ugm-3 (TEOM FDMS),5,P ugm-3,15,R ugm-3 (TEOM FDMS)
09-03-2014,08:00,190.8,P deg,4.3,P ms-1,7.6,P degC,19,R ugm-3,40,R ugm-3,69,R ugm-3,38,R ugm-3 (TEOM FDMS),52,R ugm-3 (TEOM FDMS),5,P ugm-3,14,R ugm-3 (TEOM FDMS)
09-03-2014,09:00,192.8,P deg,4.1,P ms-1,9.4,P degC,20,R ugm-3,39,R ugm-3,70,R ugm-3,38,R ugm-3 (TEOM FDMS),51,R ugm-3 (TEOM FDMS),6,P ugm-3,13,R ugm-3 (TEOM FDMS)
09-03-2014,10:00,200.6,P deg,4.9,P ms-1,11.4,P degC,7,R ugm-3,21,R ugm-3,32,R ugm-3,35,R ugm-3 (TEOM FDMS),50,R ugm-3 (TEOM FDMS),5,P ugm-3,15,R ugm-3 (TEOM FDMS)
09-03-2014,11:00,203.0,P deg,5.5,P ms-1,13.1,P degC,6,R ugm-3,19,R ugm-3,27,R ugm-3,34,R ugm-3 (TEOM FDMS),47,R ugm-3 (TEOM FDMS),5,P ugm-3,14,R ugm-3 (TEOM FDMS)
09-03-2014,12:00,205.9,P deg,5.9,P ms-1,14.1,P degC,5,R ugm-3,17,R ugm-3,24,R ugm-3,28,R ugm-3 (TEOM FDMS),41,R ugm-3 (TEOM FDMS),5,P ugm-3,13,R ugm-3 (TEOM FDMS)
09-03-2014,13:00,207.5,P deg,6.1,P ms-1,14.6,P degC,3,R ugm-3,13,R ugm-3,18,R ugm-3,19,R ugm-3 (TEOM FDMS),34,R ugm-3 (TEOM FDMS),5,P ugm-3,15,R ugm-3 (TEOM FDMS)
09-03-2014,14:00,208.0,P deg,6.2,P ms-1,14.5,P degC,2,R ugm-3,12,R ugm-3,15,R ugm-3,15,R ugm-3 (TEOM FDMS),27,R ugm-3 (TEOM FDMS),5,P ugm-3,13,R ugm-3 (TEOM FDMS)
09-03-2014,15:00,207.5,P deg,6.1,P ms-1,14.0,P degC,2,R ugm-3,12,R ugm-3,15,R ugm-3,12,R ugm-3 (TEOM FDMS),22,R ugm-3 (TEOM FDMS),6,P ugm-3,10,R ugm-3 (TEOM FDMS)
09-03-2014,16:00,206.8,P deg,5.1,P ms-1,13.0,P degC,2,R ugm-3,13,R ugm-3,16,R ugm-3,10,R ugm-3 (TEOM FDMS),20,R ugm-3 (TEOM FDMS),5,P ugm-3,10,R ugm-3 (TEOM FDMS)
09-03-2014,17:00,211.2,P deg,5.4,P ms-1,11.5,P degC,2,R ugm-3,13,R ugm-3,16,R ugm-3,11,R ugm-3 (TEOM FDMS),21,R ugm-3 (TEOM FDMS),5,P ugm-3,10,R ugm-3 (TEOM FDMS)
09-03-2014,18:00,210.4,P deg,5.2,P ms-1,10.1,P degC,2,R ugm-3,21,R ugm-3,24,R ugm-3,11,R ugm-3 (TEOM FDMS),18,R ugm-3 (TEOM FDMS),4,P ugm-3,8,R ugm-3 (TEOM FDMS)
09-03-2014,19:00,211.2,P deg,4.8,P ms-1,9.2,P degC,2,R ugm-3,33,R ugm-3,37,R ugm-3,16,R ugm-3 (TEOM FDMS),21,R ugm-3 (TEOM FDMS),4,P ugm-3,5,R ugm-3 (TEOM FDMS)
09-03-2014,20:00,211.9,P deg,4.4,P ms-1,8.6,P degC,5,R ugm-3,69,R ugm-3,77,R ugm-3,27,R ugm-3 (TEOM FDMS),32,R ugm-3 (TEOM FDMS),4,P ugm-3,5,R ugm-3 (TEOM FDMS)
09-03-2014,21:00,208.6,P deg,4.4,P ms-1,8.1,P degC,7,R ugm-3,74,R ugm-3,85,R ugm-3,40,R ugm-3 (TEOM FDMS),45,R ugm-3 (TEOM FDMS),5,P ugm-3,5,R ugm-3 (TEOM FDMS)
09-03-2014,22:00,204.6,P deg,4.5,P ms-1,7.8,P degC,38,R ugm-3,85,R ugm-3,143,R ugm-3,42,R ugm-3 (TEOM FDMS),47,R ugm-3 (TEOM FDMS),7,P ugm-3,5,R ugm-3 (TEOM FDMS)
09-03-2014,23:00,205.3,P deg,4.6,P ms-1,7.5,P degC,42,R ugm-3,79,R ugm-3,143,R ugm-3,40,R ugm-3 (TEOM FDMS),47,R ugm-3 (TEOM FDMS),7,P ugm-3,7,R ugm-3 (TEOM FDMS)
09-03-2014,24:00,210.2,P deg,4.5,P ms-1,7.3,P degC,28,R ugm-3,74,R ugm-3,117,R ugm-3,34,R ugm-3 (TEOM FDMS),41,R ugm-3 (TEOM FDMS),6,P ugm-3,7,R ugm-3 (TEOM FDMS)
10-03-2014,01:00,206.5,P deg,3.7,P ms-1,6.0,P degC,24,R ugm-3,66,R ugm-3,102,R ugm-3,32,R ugm-3 (TEOM FDMS),38,R ugm-3 (TEOM FDMS),7,P ugm-3,6,R ugm-3 (TEOM FDMS)
10-03-2014,02:00,216.2,P deg,3.7,P ms-1,5.7,P degC,66,R ugm-3,55,R ugm-3,156,R ugm-3,35,R ugm-3 (TEOM FDMS),41,R ugm-3 (TEOM FDMS),10,P ugm-3,6,R ugm-3 (TEOM FDMS)
10-03-2014,03:00,250.8,P deg,2.6,P ms-1,4.8,P degC,53,R ugm-3,45,R ugm-3,125,R ugm-3,25,R ugm-3 (TEOM FDMS),33,R ugm-3 (TEOM FDMS),7,P ugm-3,7,R ugm-3 (TEOM FDMS)
10-03-2014,04:00,290.6,P deg,2.3,P ms-1,4.6,P degC,50,R ugm-3,41,R ugm-3,118,R ugm-3,24,R ugm-3 (TEOM FDMS),30,R ugm-3 (TEOM FDMS),7,P ugm-3,6,R ugm-3 (TEOM FDMS)
10-03-2014,05:00,292.1,P deg,2.2,P ms-1,4.8,P degC,42,R ugm-3,44,R ugm-3,109,R ugm-3,25,R ugm-3 (TEOM FDMS),31,R ugm-3 (TEOM FDMS),7,P ugm-3,6,R ugm-3 (TEOM FDMS)
10-03-2014,06:00,300.1,P deg,2.3,P ms-1,4.7,P degC,66,R ugm-3,43,R ugm-3,144,R ugm-3,26,R ugm-3 (TEOM FDMS),31,R ugm-3 (TEOM FDMS),8,P ugm-3,5,R ugm-3 (TEOM FDMS)
10-03-2014,07:00,313.4,P deg,2.5,P ms-1,4.2,P degC,265,R ugm-3,35,R ugm-3,441,R ugm-3,35,R ugm-3 (TEOM FDMS),40,R ugm-3 (TEOM FDMS),18,P ugm-3,5,R ugm-3 (TEOM FDMS)
10-03-2014,08:00,322.1,P deg,2.6,P ms-1,4.1,P degC,149,R ugm-3,57,R ugm-3,286,R ugm-3,41,R ugm-3 (TEOM FDMS),44,R ugm-3 (TEOM FDMS),12,P ugm-3,3,R ugm-3 (TEOM FDMS)
10-03-2014,09:00,336.8,P deg,3.0,P ms-1,4.2,P degC,64,R ugm-3,65,R ugm-3,163,R ugm-3,37,R ugm-3 (TEOM FDMS),43,R ugm-3 (TEOM FDMS),10,P ugm-3,6,R ugm-3 (TEOM FDMS)
10-03-2014,10:00,357.9,P deg,1.5,P ms-1,5.1,P degC,15,R ugm-3,36,R ugm-3,60,R ugm-3,28,R ugm-3 (TEOM FDMS),36,R ugm-3 (TEOM FDMS),8,P ugm-3,8,R ugm-3 (TEOM FDMS)
10-03-2014,11:00,20.7,P deg,2.8,P ms-1,6.2,P degC,8,R ugm-3,26,R ugm-3,39,R ugm-3,18,R ugm-3 (TEOM FDMS),25,R ugm-3 (TEOM FDMS),8,P ugm-3,7,R ugm-3 (TEOM FDMS)
10-03-2014,12:00,28.1,P deg,3.0,P ms-1,7.1,P degC,6,R ugm-3,19,R ugm-3,28,R ugm-3,23,R ugm-3 (TEOM FDMS),31,R ugm-3 (TEOM FDMS),5,P ugm-3,8,R ugm-3 (TEOM FDMS)
10-03-2014,13:00,30.1,P deg,3.0,P ms-1,8.0,P degC,5,R ugm-3,18,R ugm-3,25,R ugm-3,19,R ugm-3 (TEOM FDMS),27,R ugm-3 (TEOM FDMS),2,P ugm-3,9,R ugm-3 (TEOM FDMS)
10-03-2014,14:00,35.2,P deg,3.5,P ms-1,8.9,P degC,6,R ugm-3,19,R ugm-3,27,R ugm-3,11,R ugm-3 (TEOM FDMS),18,R ugm-3 (TEOM FDMS),4,P ugm-3,7,R ugm-3 (TEOM FDMS)
10-03-2014,15:00,38.0,P deg,3.9,P ms-1,9.1,P degC,5,R ugm-3,19,R ugm-3,27,R ugm-3,6,R ugm-3 (TEOM FDMS),12,R ugm-3 (TEOM FDMS),3,P ugm-3,6,R ugm-3 (TEOM FDMS)
10-03-2014,16:00,37.0,P deg,4.3,P ms-1,8.8,P degC,6,R ugm-3,23,R ugm-3,33,R ugm-3,6,R ugm-3 (TEOM FDMS),9,R ugm-3 (TEOM FDMS),2,P ugm-3,4,R ugm-3 (TEOM FDMS)
10-03-2014,17:00,38.2,P deg,4.4,P ms-1,8.3,P degC,4,R ugm-3,23,R ugm-3,30,R ugm-3,7,R ugm-3 (TEOM FDMS),10,R ugm-3 (TEOM FDMS),3,P ugm-3,4,R ugm-3 (TEOM FDMS)
10-03-2014,18:00,40.3,P deg,4.5,P ms-1,7.8,P degC,3,R ugm-3,22,R ugm-3,27,R ugm-3,6,R ugm-3 (TEOM FDMS),9,R ugm-3 (TEOM FDMS),3,P ugm-3,3,R ugm-3 (TEOM FDMS)
10-03-2014,19:00,39.2,P deg,4.7,P ms-1,7.5,P degC,3,R ugm-3,20,R ugm-3,24,R ugm-3,5,R ugm-3 (TEOM FDMS),8,R ugm-3 (TEOM FDMS),2,P ugm-3,3,R ugm-3 (TEOM FDMS)
10-03-2014,20:00,34.9,P deg,4.3,P ms-1,7.1,P degC,2,R ugm-3,14,R ugm-3,17,R ugm-3,6,R ugm-3 (TEOM FDMS),9,R ugm-3 (TEOM FDMS),1,P ugm-3,3,R ugm-3 (TEOM FDMS)
10-03-2014,21:00,36.2,P deg,4.4,P ms-1,6.9,P degC,1,R ugm-3,12,R ugm-3,14,R ugm-3,5,R ugm-3 (TEOM FDMS),9,R ugm-3 (TEOM FDMS),1,P ugm-3,4,R ugm-3 (TEOM FDMS)
10-03-2014,22:00,41.1,P deg,4.3,P ms-1,6.7,P degC,1,R ugm-3,10,R ugm-3,11,R ugm-3,5,R ugm-3 (TEOM FDMS),8,R ugm-3 (TEOM FDMS),0,P ugm-3,3,R ugm-3 (TEOM FDMS)
10-03-2014,23:00,40.7,P deg,4.7,P ms-1,6.7,P degC,1,R ugm-3,9,R ugm-3,11,R ugm-3,5,R ugm-3 (TEOM FDMS),8,R ugm-3 (TEOM FDMS),1,P ugm-3,3,R ugm-3 (TEOM FDMS)
10-03-2014,24:00,45.2,P deg,4.5,P ms-1,6.7,P degC,1,R ugm-3,7,R ugm-3,8,R ugm-3,3,R ugm-3 (TEOM FDMS),7,R ugm-3 (TEOM FDMS),2,P ugm-3,4,R ugm-3 (TEOM FDMS)
11-03-2014,01:00,49.0,P deg,4.9,P ms-1,4.2,P degC,0,R ugm-3,8,R ugm-3,8,R ugm-3,4,R ugm-3 (TEOM FDMS),8,R ugm-3 (TEOM FDMS),1,P ugm-3,3,R ugm-3 (TEOM FDMS)
11-03-2014,02:00,50.6,P deg,5.1,P ms-1,4.0,P degC,0,R ugm-3,9,R ugm-3,9,R ugm-3,5,R ugm-3 (TEOM FDMS),7,R ugm-3 (TEOM FDMS),3,P ugm-3,2,R ugm-3 (TEOM FDMS)
11-03-2014,03:00,47.9,P deg,5.3,P ms-1,3.9,P degC,1,R ugm-3,9,R ugm-3,10,R ugm-3,5,R ugm-3 (TEOM FDMS),8,R ugm-3 (TEOM FDMS),2,P ugm-3,3,R ugm-3 (TEOM FDMS)
11-03-2014,04:00,46.0,P deg,5.2,P ms-1,3.8,P degC,0,R ugm-3,7,R ugm-3,7,R ugm-3,5,R ugm-3 (TEOM FDMS),9,R ugm-3 (TEOM FDMS),1,P ugm-3,4,R ugm-3 (TEOM FDMS)
11-03-2014,05:00,43.0,P deg,5.2,P ms-1,4.3,P degC,0,R ugm-3,9,R ugm-3,10,R ugm-3,6,R ugm-3 (TEOM FDMS),9,R ugm-3 (TEOM FDMS),-1,P ugm-3,3,R ugm-3 (TEOM FDMS)
11-03-2014,06:00,44.5,P deg,5.2,P ms-1,4.5,P degC,1,R ugm-3,11,R ugm-3,12,R ugm-3,7,R ugm-3 (TEOM FDMS),10,R ugm-3 (TEOM FDMS),1,P ugm-3,3,R ugm-3 (TEOM FDMS)
11-03-2014,07:00,51.6,P deg,5.4,P ms-1,4.5,P degC,2,R ugm-3,19,R ugm-3,22,R ugm-3,8,R ugm-3 (TEOM FDMS),10,R ugm-3 (TEOM FDMS),1,P ugm-3,2,R ugm-3 (TEOM FDMS)
11-03-2014,08:00,49.7,P deg,5.3,P ms-1,5.7,P degC,5,R ugm-3,30,R ugm-3,38,R ugm-3,9,R ugm-3 (TEOM FDMS),12,R ugm-3 (TEOM FDMS),1,P ugm-3,3,R ugm-3 (TEOM FDMS)
11-03-2014,09:00,48.7,P deg,5.9,P ms-1,7.4,P degC,7,R ugm-3,28,R ugm-3,38,R ugm-3,10,R ugm-3 (TEOM FDMS),12,R ugm-3 (TEOM FDMS),1,P ugm-3,3,R ugm-3 (TEOM FDMS)
11-03-2014,10:00,62.6,P deg,6.5,P ms-1,9.2,P degC,6,R ugm-3,28,R ugm-3,37,R ugm-3,11,R ugm-3 (TEOM FDMS),14,R ugm-3 (TEOM FDMS),1,P ugm-3,3,R ugm-3 (TEOM FDMS)
11-03-2014,11:00,67.3,P deg,6.6,P ms-1,10.6,P degC,4,R ugm-3,27,R ugm-3,34,R ugm-3,20,R ugm-3 (TEOM FDMS),25,R ugm-3 (TEOM FDMS),-1,P ugm-3,5,R ugm-3 (TEOM FDMS)
11-03-2014,12:00,72.2,P deg,6.9,P ms-1,11.6,P degC,5,R ugm-3,24,R ugm-3,32,R ugm-3,21,R ugm-3 (TEOM FDMS),27,R ugm-3 (TEOM FDMS),-0,P ugm-3,6,R ugm-3 (TEOM FDMS)
11-03-2014,13:00,75.9,P deg,7.1,P ms-1,12.0,P degC,5,R ugm-3,25,R ugm-3,32,R ugm-3,21,R ugm-3 (TEOM FDMS),27,R ugm-3 (TEOM FDMS),2,P ugm-3,6,R ugm-3 (TEOM FDMS)
11-03-2014,14:00,76.5,P deg,7.2,P ms-1,11.9,P degC,5,R ugm-3,25,R ugm-3,33,R ugm-3,18,R ugm-3 (TEOM FDMS),24,R ugm-3 (TEOM FDMS),3,P ugm-3,7,R ugm-3 (TEOM FDMS)
11-03-2014,15:00,76.9,P deg,7.0,P ms-1,11.5,P degC,5,R ugm-3,27,R ugm-3,35,R ugm-3,20,R ugm-3 (TEOM FDMS),28,R ugm-3 (TEOM FDMS),2,P ugm-3,8,R ugm-3 (TEOM FDMS)
11-03-2014,16:00,76.0,P deg,6.6,P ms-1,10.6,P degC,6,R ugm-3,23,R ugm-3,31,R ugm-3,14,R ugm-3 (TEOM FDMS),21,R ugm-3 (TEOM FDMS),2,P ugm-3,7,R ugm-3 (TEOM FDMS)
11-03-2014,17:00,72.2,P deg,5.7,P ms-1,9.2,P degC,5,R ugm-3,26,R ugm-3,34,R ugm-3,13,R ugm-3 (TEOM FDMS),19,R ugm-3 (TEOM FDMS),3,P ugm-3,7,R ugm-3 (TEOM FDMS)
11-03-2014,18:00,70.0,P deg,5.9,P ms-1,7.8,P degC,3,R ugm-3,30,R ugm-3,35,R ugm-3,17,R ugm-3 (TEOM FDMS),23,R ugm-3 (TEOM FDMS),3,P ugm-3,6,R ugm-3 (TEOM FDMS)
11-03-2014,19:00,66.4,P deg,5.6,P ms-1,7.0,P degC,3,R ugm-3,45,R ugm-3,49,R ugm-3,27,R ugm-3 (TEOM FDMS),31,R ugm-3 (TEOM FDMS),2,P ugm-3,5,R ugm-3 (TEOM FDMS)
11-03-2014,20:00,66.8,P deg,5.5,P ms-1,6.4,P degC,8,R ugm-3,58,R ugm-3,70,R ugm-3,10,R ugm-3 (TEOM FDMS),16,R ugm-3 (TEOM FDMS),2,P ugm-3,5,R ugm-3 (TEOM FDMS)
11-03-2014,21:00,67.2,P deg,5.2,P ms-1,6.0,P degC,3,R ugm-3,35,R ugm-3,40,R ugm-3,9,R ugm-3 (TEOM FDMS),14,R ugm-3 (TEOM FDMS),2,P ugm-3,5,R ugm-3 (TEOM FDMS)
11-03-2014,22:00,65.7,P deg,4.9,P ms-1,5.7,P degC,4,R ugm-3,34,R ugm-3,40,R ugm-3,12,R ugm-3 (TEOM FDMS),16,R ugm-3 (TEOM FDMS),2,P ugm-3,4,R ugm-3 (TEOM FDMS)
11-03-2014,23:00,64.4,P deg,4.6,P ms-1,5.4,P degC,4,R ugm-3,40,R ugm-3,46,R ugm-3,8,R ugm-3 (TEOM FDMS),12,R ugm-3 (TEOM FDMS),3,P ugm-3,4,R ugm-3 (TEOM FDMS)
11-03-2014,24:00,62.6,P deg,4.3,P ms-1,5.1,P degC,5,R ugm-3,46,R ugm-3,53,R ugm-3,6,R ugm-3 (TEOM FDMS),11,R ugm-3 (TEOM FDMS),2,P ugm-3,5,R ugm-3 (TEOM FDMS)
12-03-2014,01:00,64.2,P deg,3.9,P ms-1,4.2,P degC,3,R ugm-3,36,R ugm-3,41,R ugm-3,6,R ugm-3 (TEOM FDMS),11,R ugm-3 (TEOM FDMS),2,P ugm-3,4,R ugm-3 (TEOM FDMS)
12-03-2014,02:00,58.5,P deg,3.7,P ms-1,3.8,P degC,1,R ugm-3,28,R ugm-3,29,R ugm-3,6,R ugm-3 (TEOM FDMS),11,R ugm-3 (TEOM FDMS),3,P ugm-3,4,R ugm-3 (TEOM FDMS)
12-03-2014,03:00,47.3,P deg,3.4,P ms-1,3.4,P degC,33,R ugm-3,34,R ugm-3,84,R ugm-3,7,R ugm-3 (TEOM FDMS),12,R ugm-3 (TEOM FDMS),5,P ugm-3,4,R ugm-3 (TEOM FDMS)
12-03-2014,04:00,43.1,P deg,3.3,P ms-1,2.9,P degC,36,R ugm-3,31,R ugm-3,86,R ugm-3,7,R ugm-3 (TEOM FDMS),11,R ugm-3 (TEOM FDMS),5,P ugm-3,4,R ugm-3 (TEOM FDMS)
12-03-2014,05:00,39.1,P deg,2.7,P ms-1,2.5,P degC,38,R ugm-3,34,R ugm-3,93,R ugm-3,7,R ugm-3 (TEOM FDMS),10,R ugm-3 (TEOM FDMS),5,P ugm-3,3,R ugm-3 (TEOM FDMS)
12-03-2014,06:00,40.4,P deg,2.0,P ms-1,2.9,P degC,47,R ugm-3,40,R ugm-3,112,R ugm-3,9,R ugm-3 (TEOM FDMS),12,R ugm-3 (TEOM FDMS),4,P ugm-3,4,R ugm-3 (TEOM FDMS)
12-03-2014,07:00,52.8,P deg,2.3,P ms-1,3.3,P degC,160,R ugm-3,26,R ugm-3,271,R ugm-3,13,R ugm-3 (TEOM FDMS),17,R ugm-3 (TEOM FDMS),10,P ugm-3,4,R ugm-3 (TEOM FDMS)
12-03-2014,08:00,56.8,P deg,2.4,P ms-1,3.7,P degC,226,R ugm-3,29,R ugm-3,375,R ugm-3,18,R ugm-3 (TEOM FDMS),21,R ugm-3 (TEOM FDMS),15,P ugm-3,3,R ugm-3 (TEOM FDMS)
12-03-2014,09:00,53.5,P deg,2.4,P ms-1,4.3,P degC,106,R ugm-3,37,R ugm-3,199,R ugm-3,19,R ugm-3 (TEOM FDMS),22,R ugm-3 (TEOM FDMS),9,P ugm-3,3,R ugm-3 (TEOM FDMS)
12-03-2014,10:00,52.1,P deg,2.2,P ms-1,5.0,P degC,57,R ugm-3,32,R ugm-3,119,R ugm-3,22,R ugm-3 (TEOM FDMS),29,R ugm-3 (TEOM FDMS),6,P ugm-3,7,R ugm-3 (TEOM FDMS)
12-03-2014,11:00,47.6,P deg,2.3,P ms-1,5.8,P degC,34,R ugm-3,27,R ugm-3,80,R ugm-3,29,R ugm-3 (TEOM FDMS),39,R ugm-3 (TEOM FDMS),6,P ugm-3,10,R ugm-3 (TEOM FDMS)
12-03-2014,12:00,59.8,P deg,2.0,P ms-1,6.4,P degC,20,R ugm-3,25,R ugm-3,56,R ugm-3,29,R ugm-3 (TEOM FDMS),43,R ugm-3 (TEOM FDMS),6,P ugm-3,14,R ugm-3 (TEOM FDMS)
12-03-2014,13:00,64.4,P deg,2.2,P ms-1,7.4,P degC,18,R ugm-3,26,R ugm-3,54,R ugm-3,30,R ugm-3 (TEOM FDMS),44,R ugm-3 (TEOM FDMS),7,P ugm-3,14,R ugm-3 (TEOM FDMS)
12-03-2014,14:00,76.6,P deg,2.6,P ms-1,8.9,P degC,18,R ugm-3,27,R ugm-3,55,R ugm-3,30,R ugm-3 (TEOM FDMS),45,R ugm-3 (TEOM FDMS),8,P ugm-3,15,R ugm-3 (TEOM FDMS)
12-03-2014,15:00,72.0,P deg,2.5,P ms-1,10.2,P degC,12,R ugm-3,27,R ugm-3,45,R ugm-3,32,R ugm-3 (TEOM FDMS),48,R ugm-3 (TEOM FDMS),8,P ugm-3,15,R ugm-3 (TEOM FDMS)
12-03-2014,16:00,64.3,P deg,2.6,P ms-1,10.6,P degC,7,R ugm-3,28,R ugm-3,38,R ugm-3,37,R ugm-3 (TEOM FDMS),54,R ugm-3 (TEOM FDMS),8,P ugm-3,17,R ugm-3 (TEOM FDMS)
12-03-2014,17:00,59.9,P deg,2.7,P ms-1,9.7,P degC,5,R ugm-3,35,R ugm-3,42,R ugm-3,37,R ugm-3 (TEOM FDMS),53,R ugm-3 (TEOM FDMS),11,P ugm-3,16,R ugm-3 (TEOM FDMS)
12-03-2014,18:00,62.2,P deg,2.8,P ms-1,8.0,P degC,8,R ugm-3,51,R ugm-3,63,R ugm-3,46,R ugm-3 (TEOM FDMS),64,R ugm-3 (TEOM FDMS),11,P ugm-3,18,R ugm-3 (TEOM FDMS)
12-03-2014,19:00,77.6,P deg,1.8,P ms-1,6.8,P degC,16,R ugm-3,62,R ugm-3,87,R ugm-3,49,R ugm-3 (TEOM FDMS),68,R ugm-3 (TEOM FDMS),9,P ugm-3,18,R ugm-3 (TEOM FDMS)
