Hourly measurement data supplied by UK-air on 25/7/2014
 All Data are GMT hour ending
Status: R=Ratified P=Provisional A=As supplied V=Validated S=Suspect
,,London Teddington,,,,,,,,,,,,,,London Teddington Bushy Park,,,,,,
Date,time,"Modelled Wind Direction",status/unit,"Modelled Wind Speed",status/unit,"Modelled Temperature",status/unit,"Nitric oxide",status/unit,"Nitrogen dioxide",status/unit,"Nitrogen oxides as nitrogen dioxide",status/unit,"Ozone",status/unit,"Non-volatile PM2.5 (Hourly measured)",status/unit,"PM2.5 particulate matter (Hourly measured)",status/unit,"Volatile PM2.5 (Hourly measured)",status/unit
07-01-2014,23:00,239.8,P deg,7.6,P ms-1,10.2,P degC,0.3,R ugm-3,6.8,R ugm-3,7.2,R ugm-3,, ,, ,, ,, 
07-01-2014,24:00,241.7,P deg,7.5,P ms-1,9.8,P degC,0.3,R ugm-3,3.4,R ugm-3,3.8,R ugm-3,, ,, ,, ,, 
08-01-2014,01:00,245.2,P deg,5.6,P ms-1,8.2,P degC,0.4,R ugm-3,3.6,R ugm-3,4.2,R ugm-3,, ,, ,, ,, 
08-01-2014,02:00,243.6,P deg,5.9,P ms-1,8.2,P degC,0.4,R ugm-3,4.2,R ugm-3,4.9,R ugm-3,, ,, ,, ,, 
08-01-2014,03:00,241.5,P deg,6.0,P ms-1,8.1,P degC,0.4,R ugm-3,3.9,R ugm-3,4.4,R ugm-3,, ,, ,, ,, 
08-01-2014,04:00,239.8,P deg,6.1,P ms-1,8.0,P degC,0.2,R ugm-3,4.2,R ugm-3,4.5,R ugm-3,, ,, ,, ,, 
08-01-2014,05:00,239.6,P deg,6.3,P ms-1,8.1,P degC,-0.1,R ugm-3,4.8,R ugm-3,4.6,R ugm-3,, ,, ,, ,, 
08-01-2014,06:00,240.3,P deg,6.0,P ms-1,8.0,P degC,0.3,R ugm-3,4.6,R ugm-3,5.0,R ugm-3,, ,, ,, ,, 
08-01-2014,07:00,236.0,P deg,5.9,P ms-1,8.0,P degC,0.4,R ugm-3,6.6,R ugm-3,7.2,R ugm-3,, ,, ,, ,, 
08-01-2014,08:00,234.9,P deg,5.8,P ms-1,8.0,P degC,0.3,R ugm-3,10.1,R ugm-3,10.6,R ugm-3,, ,, ,, ,, 
08-01-2014,09:00,237.7,P deg,5.8,P ms-1,8.4,P degC,1.4,R ugm-3,20.2,R ugm-3,22.4,R ugm-3,, ,, ,, ,, 
08-01-2014,10:00,238.0,P deg,5.8,P ms-1,9.4,P degC,1.7,R ugm-3,17.1,R ugm-3,19.6,R ugm-3,, ,, ,, ,, 
08-01-2014,11:00,234.6,P deg,4.6,P ms-1,10.5,P degC,2.1,R ugm-3,14.7,R ugm-3,17.9,R ugm-3,, ,, ,, ,, 
08-01-2014,12:00,233.4,P deg,5.4,P ms-1,11.0,P degC,2.5,R ugm-3,12.6,R ugm-3,16.4,R ugm-3,, ,, ,, ,, 
08-01-2014,13:00,225.5,P deg,4.8,P ms-1,10.8,P degC,1.5,R ugm-3,10.2,R ugm-3,12.4,R ugm-3,, ,, ,, ,, 
08-01-2014,14:00,213.8,P deg,5.4,P ms-1,10.3,P degC,2.6,R ugm-3,9.4,R ugm-3,13.3,R ugm-3,, ,, ,, ,, 
08-01-2014,15:00,206.9,P deg,5.4,P ms-1,9.7,P degC,4.3,R ugm-3,13.7,R ugm-3,20.4,R ugm-3,, ,, ,, ,, 
08-01-2014,16:00,197.2,P deg,5.1,P ms-1,9.3,P degC,1.4,R ugm-3,13.4,R ugm-3,15.5,R ugm-3,, ,, ,, ,, 
08-01-2014,17:00,188.9,P deg,5.2,P ms-1,9.0,P degC,1.6,R ugm-3,16.1,R ugm-3,18.5,R ugm-3,, ,, ,, ,, 
08-01-2014,18:00,188.5,P deg,5.7,P ms-1,9.1,P degC,0.8,R ugm-3,18.2,R ugm-3,19.4,R ugm-3,, ,, ,, ,, 
08-01-2014,19:00,195.2,P deg,6.5,P ms-1,9.7,P degC,1.2,R ugm-3,18.6,R ugm-3,20.4,R ugm-3,, ,, ,, ,, 
08-01-2014,20:00,197.4,P deg,6.9,P ms-1,10.3,P degC,2.0,R ugm-3,14.0,R ugm-3,17.0,R ugm-3,, ,, ,, ,, 
08-01-2014,21:00,199.6,P deg,6.9,P ms-1,10.8,P degC,1.9,R ugm-3,11.5,R ugm-3,14.4,R ugm-3,, ,, ,, ,, 
08-01-2014,22:00,202.3,P deg,6.8,P ms-1,11.0,P degC,3.0,R ugm-3,12.3,R ugm-3,16.9,R ugm-3,, ,, ,, ,, 
08-01-2014,23:00,204.2,P deg,6.7,P ms-1,11.1,P degC,3.7,R ugm-3,10.5,R ugm-3,16.1,R ugm-3,, ,, ,, ,, 
08-01-2014,24:00,207.4,P deg,6.7,P ms-1,11.1,P degC,2.7,R ugm-3,5.9,R ugm-3,10.0,R ugm-3,, ,, ,, ,, 
09-01-2014,01:00,219.4,P deg,8.4,P ms-1,11.9,P degC,3.5,R ugm-3,5.1,R ugm-3,10.4,R ugm-3,, ,, ,, ,, 
09-01-2014,02:00,222.8,P deg,8.6,P ms-1,12.1,P degC,1.9,R ugm-3,4.1,R ugm-3,7.0,R ugm-3,, ,, ,, ,, 
09-01-2014,03:00,224.3,P deg,9.8,P ms-1,12.0,P degC,2.1,R ugm-3,4.9,R ugm-3,8.1,R ugm-3,, ,, ,, ,, 
09-01-2014,04:00,230.5,P deg,9.8,P ms-1,11.7,P degC,0.8,R ugm-3,3.4,R ugm-3,4.7,R ugm-3,, ,, ,, ,, 
09-01-2014,05:00,231.8,P deg,10.2,P ms-1,11.1,P degC,0.6,R ugm-3,2.7,R ugm-3,3.6,R ugm-3,, ,, ,, ,, 
09-01-2014,06:00,235.7,P deg,10.4,P ms-1,10.6,P degC,0.4,R ugm-3,2.9,R ugm-3,3.6,R ugm-3,, ,, ,, ,, 
09-01-2014,07:00,241.6,P deg,9.8,P ms-1,10.4,P degC,0.4,R ugm-3,4.1,R ugm-3,4.8,R ugm-3,, ,, ,, ,, 
09-01-2014,08:00,251.7,P deg,8.5,P ms-1,10.3,P degC,0.2,R ugm-3,6.3,R ugm-3,6.7,R ugm-3,, ,, ,, ,, 
09-01-2014,09:00,261.8,P deg,7.8,P ms-1,9.7,P degC,3.9,R ugm-3,13.9,R ugm-3,19.9,R ugm-3,, ,, ,, ,, 
09-01-2014,10:00,275.4,P deg,7.9,P ms-1,9.2,P degC,3.0,R ugm-3,13.5,R ugm-3,18.1,R ugm-3,, ,, ,, ,, 
09-01-2014,11:00,294.7,P deg,5.8,P ms-1,8.4,P degC,4.2,R ugm-3,11.0,R ugm-3,17.4,R ugm-3,, ,, ,, ,, 
09-01-2014,12:00,304.8,P deg,6.9,P ms-1,8.1,P degC,3.9,R ugm-3,9.6,R ugm-3,15.6,R ugm-3,, ,, ,, ,, 
09-01-2014,13:00,293.3,P deg,6.8,P ms-1,8.4,P degC,5.5,R ugm-3,9.8,R ugm-3,18.2,R ugm-3,, ,, ,, ,, 
09-01-2014,14:00,282.0,P deg,6.2,P ms-1,8.4,P degC,2.1,R ugm-3,8.7,R ugm-3,12.0,R ugm-3,, ,, ,, ,, 
09-01-2014,15:00,280.8,P deg,6.1,P ms-1,7.8,P degC,8.1,R ugm-3,17.4,R ugm-3,29.9,R ugm-3,, ,, ,, ,, 
09-01-2014,16:00,275.2,P deg,5.7,P ms-1,7.0,P degC,7.1,R ugm-3,20.7,R ugm-3,31.6,R ugm-3,, ,, ,, ,, 
09-01-2014,17:00,271.7,P deg,5.6,P ms-1,6.4,P degC,4.4,R ugm-3,21.7,R ugm-3,28.4,R ugm-3,, ,, ,, ,, 
09-01-2014,18:00,272.7,P deg,5.2,P ms-1,5.9,P degC,0.6,R ugm-3,24.3,R ugm-3,25.1,R ugm-3,, ,, ,, ,, 
09-01-2014,19:00,270.7,P deg,4.6,P ms-1,5.5,P degC,0.5,R ugm-3,29.6,R ugm-3,30.5,R ugm-3,, ,, ,, ,, 
09-01-2014,20:00,266.1,P deg,4.4,P ms-1,5.2,P degC,0.3,R ugm-3,22.6,R ugm-3,23.1,R ugm-3,, ,, ,, ,, 
09-01-2014,21:00,262.6,P deg,3.9,P ms-1,4.7,P degC,0.4,R ugm-3,15.2,R ugm-3,15.8,R ugm-3,, ,, ,, ,, 
09-01-2014,22:00,258.9,P deg,3.6,P ms-1,4.4,P degC,0.3,R ugm-3,12.4,R ugm-3,12.8,R ugm-3,, ,, ,, ,, 
09-01-2014,23:00,257.6,P deg,3.6,P ms-1,4.2,P degC,0.7,R ugm-3,14.0,R ugm-3,15.1,R ugm-3,, ,, ,, ,, 
09-01-2014,24:00,255.0,P deg,3.4,P ms-1,4.0,P degC,0.6,R ugm-3,11.5,R ugm-3,12.4,R ugm-3,, ,, ,, ,, 
10-01-2014,01:00,244.6,P deg,3.8,P ms-1,3.6,P degC,0.4,R ugm-3,10.1,R ugm-3,10.8,R ugm-3,, ,, ,, ,, 
10-01-2014,02:00,241.8,P deg,3.7,P ms-1,3.5,P degC,0.4,R ugm-3,8.4,R ugm-3,9.1,R ugm-3,, ,, ,, ,, 
10-01-2014,03:00,242.0,P deg,3.8,P ms-1,3.6,P degC,0.5,R ugm-3,8.2,R ugm-3,9.0,R ugm-3,, ,, ,, ,, 
10-01-2014,04:00,243.6,P deg,3.6,P ms-1,3.6,P degC,0.6,R ugm-3,7.1,R ugm-3,8.0,R ugm-3,, ,, ,, ,, 
10-01-2014,05:00,239.0,P deg,3.5,P ms-1,3.4,P degC,0.9,R ugm-3,5.9,R ugm-3,7.2,R ugm-3,, ,, ,, ,, 
10-01-2014,06:00,234.0,P deg,3.4,P ms-1,3.3,P degC,0.2,R ugm-3,6.2,R ugm-3,6.6,R ugm-3,, ,, ,, ,, 
10-01-2014,07:00,232.2,P deg,3.1,P ms-1,3.2,P degC,0.6,R ugm-3,10.8,R ugm-3,11.6,R ugm-3,, ,, ,, ,, 
10-01-2014,08:00,226.4,P deg,3.1,P ms-1,3.1,P degC,0.7,R ugm-3,21.8,R ugm-3,22.9,R ugm-3,, ,, ,, ,, 
10-01-2014,09:00,208.9,P deg,2.9,P ms-1,3.2,P degC,8.2,R ugm-3,34.0,R ugm-3,46.5,R ugm-3,, ,, ,, ,, 
10-01-2014,10:00,207.3,P deg,2.9,P ms-1,4.4,P degC,16.6,R ugm-3,41.9,R ugm-3,67.4,R ugm-3,, ,, ,, ,, 
10-01-2014,11:00,222.8,P deg,3.7,P ms-1,6.5,P degC,11.6,R ugm-3,27.4,R ugm-3,45.3,R ugm-3,, ,, ,, ,, 
10-01-2014,12:00,224.2,P deg,3.1,P ms-1,8.1,P degC,3.2,R ugm-3,11.4,R ugm-3,16.4,R ugm-3,, ,, ,, ,, 
10-01-2014,13:00,221.4,P deg,4.6,P ms-1,8.6,P degC,2.3,R ugm-3,8.6,R ugm-3,12.2,R ugm-3,, ,, ,, ,, 
10-01-2014,14:00,222.4,P deg,5.3,P ms-1,8.9,P degC,1.3,R ugm-3,8.9,R ugm-3,10.9,R ugm-3,, ,, ,, ,, 
10-01-2014,15:00,224.7,P deg,5.3,P ms-1,8.7,P degC,1.7,R ugm-3,12.2,R ugm-3,14.8,R ugm-3,, ,, ,, ,, 
10-01-2014,16:00,224.0,P deg,5.2,P ms-1,8.2,P degC,1.1,R ugm-3,14.0,R ugm-3,15.6,R ugm-3,, ,, ,, ,, 
10-01-2014,17:00,224.2,P deg,5.2,P ms-1,8.3,P degC,1.2,R ugm-3,15.2,R ugm-3,17.0,R ugm-3,, ,, ,, ,, 
10-01-2014,18:00,223.2,P deg,5.2,P ms-1,8.4,P degC,2.5,R ugm-3,14.3,R ugm-3,18.1,R ugm-3,, ,, ,, ,, 
10-01-2014,19:00,225.1,P deg,5.1,P ms-1,8.3,P degC,0.9,R ugm-3,12.0,R ugm-3,13.4,R ugm-3,, ,, ,, ,, 
10-01-2014,20:00,228.2,P deg,5.1,P ms-1,8.5,P degC,0.4,R ugm-3,9.9,R ugm-3,10.5,R ugm-3,, ,, ,, ,, 
10-01-2014,21:00,230.0,P deg,5.2,P ms-1,8.6,P degC,0.4,R ugm-3,8.7,R ugm-3,9.3,R ugm-3,, ,, ,, ,, 
10-01-2014,22:00,235.0,P deg,5.5,P ms-1,8.8,P degC,0.2,R ugm-3,7.6,R ugm-3,8.0,R ugm-3,, ,, ,, ,, 
10-01-2014,23:00,239.8,P deg,5.5,P ms-1,8.8,P degC,0.4,R ugm-3,6.1,R ugm-3,6.7,R ugm-3,, ,, ,, ,, 
10-01-2014,24:00,235.3,P deg,5.5,P ms-1,8.7,P degC,0.3,R ugm-3,4.9,R ugm-3,5.4,R ugm-3,, ,, ,, ,, 
11-01-2014,01:00,228.9,P deg,5.2,P ms-1,8.0,P degC,0.4,R ugm-3,4.8,R ugm-3,5.5,R ugm-3,, ,, ,, ,, 
11-01-2014,02:00,232.2,P deg,5.4,P ms-1,8.3,P degC,0.3,R ugm-3,7.1,R ugm-3,7.6,R ugm-3,, ,, ,, ,, 
11-01-2014,03:00,234.5,P deg,5.5,P ms-1,8.5,P degC,0.4,R ugm-3,4.9,R ugm-3,5.5,R ugm-3,, ,, ,, ,, 
11-01-2014,04:00,242.8,P deg,5.7,P ms-1,8.7,P degC,0.6,R ugm-3,4.9,R ugm-3,5.9,R ugm-3,, ,, ,, ,, 
11-01-2014,05:00,252.6,P deg,5.9,P ms-1,8.9,P degC,0.4,R ugm-3,5.0,R ugm-3,5.6,R ugm-3,, ,, ,, ,, 
11-01-2014,06:00,269.8,P deg,5.5,P ms-1,8.8,P degC,0.2,R ugm-3,4.2,R ugm-3,4.5,R ugm-3,, ,, ,, ,, 
11-01-2014,07:00,298.5,P deg,5.5,P ms-1,8.1,P degC,0.3,R ugm-3,4.8,R ugm-3,5.3,R ugm-3,, ,, ,, ,, 
11-01-2014,08:00,308.3,P deg,4.8,P ms-1,6.4,P degC,0.4,R ugm-3,7.6,R ugm-3,8.1,R ugm-3,, ,, ,, ,, 
11-01-2014,09:00,316.0,P deg,4.3,P ms-1,5.7,P degC,0.6,R ugm-3,16.2,R ugm-3,17.1,R ugm-3,, ,, ,, ,, 
11-01-2014,10:00,310.4,P deg,3.7,P ms-1,6.2,P degC,1.9,R ugm-3,15.5,R ugm-3,18.4,R ugm-3,, ,, ,, ,, 
11-01-2014,11:00,312.5,P deg,3.9,P ms-1,7.0,P degC,3.5,R ugm-3,17.7,R ugm-3,23.1,R ugm-3,, ,, ,, ,, 
11-01-2014,12:00,319.4,P deg,4.0,P ms-1,7.7,P degC,1.9,R ugm-3,10.5,R ugm-3,13.4,R ugm-3,, ,, ,, ,, 
11-01-2014,13:00,320.7,P deg,3.8,P ms-1,8.1,P degC,1.2,R ugm-3,7.6,R ugm-3,9.5,R ugm-3,, ,, ,, ,, 
11-01-2014,14:00,320.1,P deg,3.3,P ms-1,7.8,P degC,1.2,R ugm-3,7.2,R ugm-3,9.1,R ugm-3,, ,, ,, ,, 
11-01-2014,15:00,320.7,P deg,2.5,P ms-1,6.9,P degC,0.8,R ugm-3,7.5,R ugm-3,8.7,R ugm-3,, ,, ,, ,, 
11-01-2014,16:00,334.8,P deg,2.6,P ms-1,5.0,P degC,0.6,R ugm-3,8.8,R ugm-3,9.8,R ugm-3,, ,, ,, ,, 
11-01-2014,17:00,334.6,P deg,0.4,P ms-1,3.3,P degC,0.7,R ugm-3,23.7,R ugm-3,24.8,R ugm-3,, ,, ,, ,, 
11-01-2014,18:00,192.2,P deg,0.5,P ms-1,2.0,P degC,2.2,R ugm-3,46.3,R ugm-3,49.7,R ugm-3,, ,, ,, ,, 
11-01-2014,19:00,222.1,P deg,0.5,P ms-1,1.1,P degC,10.9,R ugm-3,52.3,R ugm-3,69.1,R ugm-3,, ,, ,, ,, 
11-01-2014,20:00,216.9,P deg,0.5,P ms-1,0.5,P degC,37.0,R ugm-3,54.2,R ugm-3,111.0,R ugm-3,, ,, ,, ,, 
11-01-2014,21:00,162.8,P deg,0.6,P ms-1,-0.1,P degC,44.6,R ugm-3,53.1,R ugm-3,121.4,R ugm-3,, ,, ,, ,, 
11-01-2014,22:00,166.6,P deg,1.0,P ms-1,-0.2,P degC,54.8,R ugm-3,49.8,R ugm-3,133.9,R ugm-3,, ,, ,, ,, 
11-01-2014,23:00,178.5,P deg,0.9,P ms-1,-0.4,P degC,62.0,R ugm-3,46.9,R ugm-3,141.9,R ugm-3,, ,, ,, ,, 
11-01-2014,24:00,89.6,P deg,0.3,P ms-1,-0.9,P degC,61.6,R ugm-3,42.8,R ugm-3,137.3,R ugm-3,, ,, ,, ,, 
12-01-2014,01:00,125.9,P deg,2.7,P ms-1,-1.4,P degC,102.7,R ugm-3,47.7,R ugm-3,205.2,R ugm-3,, ,, ,, ,, 
12-01-2014,02:00,121.5,P deg,2.7,P ms-1,-1.6,P degC,91.2,R ugm-3,39.6,R ugm-3,179.4,R ugm-3,, ,, ,, ,, 
12-01-2014,03:00,134.1,P deg,2.8,P ms-1,-1.6,P degC,98.3,R ugm-3,40.6,R ugm-3,191.4,R ugm-3,, ,, ,, ,, 
12-01-2014,04:00,141.0,P deg,3.0,P ms-1,-1.2,P degC,71.1,R ugm-3,38.8,R ugm-3,147.8,R ugm-3,, ,, ,, ,, 
12-01-2014,05:00,132.6,P deg,3.1,P ms-1,-0.5,P degC,28.2,R ugm-3,37.3,R ugm-3,80.5,R ugm-3,, ,, ,, ,, 
12-01-2014,06:00,143.3,P deg,3.0,P ms-1,0.4,P degC,43.1,R ugm-3,39.3,R ugm-3,105.5,R ugm-3,, ,, ,, ,, 
12-01-2014,07:00,144.8,P deg,3.2,P ms-1,1.3,P degC,24.6,R ugm-3,40.3,R ugm-3,78.0,R ugm-3,, ,, ,, ,, 
12-01-2014,08:00,145.9,P deg,3.3,P ms-1,1.9,P degC,10.4,R ugm-3,39.5,R ugm-3,55.5,R ugm-3,, ,, ,, ,, 
12-01-2014,09:00,150.3,P deg,4.4,P ms-1,3.5,P degC,7.8,R ugm-3,35.5,R ugm-3,47.4,R ugm-3,, ,, ,, ,, 
12-01-2014,10:00,153.3,P deg,4.4,P ms-1,5.5,P degC,3.1,R ugm-3,18.8,R ugm-3,23.6,R ugm-3,, ,, ,, ,, 
12-01-2014,11:00,158.8,P deg,4.7,P ms-1,7.1,P degC,2.0,R ugm-3,11.9,R ugm-3,15.0,R ugm-3,, ,, ,, ,, 
12-01-2014,12:00,160.3,P deg,5.4,P ms-1,8.1,P degC,1.2,R ugm-3,9.7,R ugm-3,11.5,R ugm-3,, ,, ,, ,, 
12-01-2014,13:00,166.3,P deg,5.8,P ms-1,8.5,P degC,1.0,R ugm-3,10.7,R ugm-3,12.2,R ugm-3,, ,, ,, ,, 
12-01-2014,14:00,169.4,P deg,6.0,P ms-1,7.7,P degC,1.0,R ugm-3,14.8,R ugm-3,16.4,R ugm-3,, ,, ,, ,, 
12-01-2014,15:00,166.3,P deg,5.6,P ms-1,7.1,P degC,0.8,R ugm-3,15.5,R ugm-3,16.7,R ugm-3,, ,, ,, ,, 
12-01-2014,16:00,170.5,P deg,5.6,P ms-1,7.4,P degC,0.7,R ugm-3,17.5,R ugm-3,18.6,R ugm-3,, ,, ,, ,, 
12-01-2014,17:00,179.6,P deg,6.1,P ms-1,8.0,P degC,0.5,R ugm-3,19.0,R ugm-3,19.8,R ugm-3,, ,, ,, ,, 
12-01-2014,18:00,188.6,P deg,6.8,P ms-1,8.6,P degC,0.5,R ugm-3,16.5,R ugm-3,17.3,R ugm-3,, ,, ,, ,, 
12-01-2014,19:00,193.9,P deg,7.2,P ms-1,8.9,P degC,0.7,R ugm-3,12.6,R ugm-3,13.6,R ugm-3,, ,, ,, ,, 
12-01-2014,20:00,193.8,P deg,7.2,P ms-1,9.1,P degC,0.7,R ugm-3,9.9,R ugm-3,11.0,R ugm-3,, ,, ,, ,, 
12-01-2014,21:00,195.3,P deg,7.0,P ms-1,9.6,P degC,0.7,R ugm-3,8.5,R ugm-3,9.5,R ugm-3,, ,, ,, ,, 
12-01-2014,22:00,203.5,P deg,6.9,P ms-1,9.9,P degC,0.6,R ugm-3,8.3,R ugm-3,9.2,R ugm-3,, ,, ,, ,, 
12-01-2014,23:00,216.8,P deg,6.7,P ms-1,10.5,P degC,0.9,R ugm-3,6.7,R ugm-3,8.1,R ugm-3,, ,, ,, ,, 
12-01-2014,24:00,235.6,P deg,6.4,P ms-1,10.8,P degC,0.3,R ugm-3,5.4,R ugm-3,5.9,R ugm-3,, ,, ,, ,, 
13-01-2014,01:00,256.3,P deg,6.2,P ms-1,9.4,P degC,0.1,R ugm-3,5.4,R ugm-3,5.5,R ugm-3,, ,, ,, ,, 
13-01-2014,02:00,263.4,P deg,6.1,P ms-1,8.7,P degC,0.4,R ugm-3,3.3,R ugm-3,3.9,R ugm-3,, ,, ,, ,, 
13-01-2014,03:00,262.7,P deg,5.4,P ms-1,7.3,P degC,0.3,R ugm-3,2.8,R ugm-3,3.3,R ugm-3,, ,, ,, ,, 
13-01-2014,04:00,258.5,P deg,4.9,P ms-1,6.5,P degC,-0.1,R ugm-3,3.0,R ugm-3,2.9,R ugm-3,, ,, ,, ,, 
13-01-2014,05:00,245.4,P deg,4.6,P ms-1,6.0,P degC,0.3,R ugm-3,3.7,R ugm-3,4.1,R ugm-3,, ,, ,, ,, 
13-01-2014,06:00,242.1,P deg,4.6,P ms-1,5.9,P degC,0.7,R ugm-3,5.2,R ugm-3,6.4,R ugm-3,, ,, ,, ,, 
13-01-2014,07:00,237.2,P deg,4.8,P ms-1,6.0,P degC,1.9,R ugm-3,10.8,R ugm-3,13.7,R ugm-3,, ,, ,, ,, 
13-01-2014,08:00,230.9,P deg,5.0,P ms-1,6.1,P degC,2.8,R ugm-3,23.1,R ugm-3,27.3,R ugm-3,, ,, ,, ,, 
13-01-2014,09:00,224.9,P deg,5.0,P ms-1,6.4,P degC,4.9,R ugm-3,28.4,R ugm-3,35.9,R ugm-3,, ,, ,, ,, 
13-01-2014,10:00,221.8,P deg,5.0,P ms-1,7.6,P degC,7.5,R ugm-3,26.8,R ugm-3,38.3,R ugm-3,, ,, ,, ,, 
13-01-2014,11:00,216.5,P deg,4.6,P ms-1,8.6,P degC,5.9,R ugm-3,21.3,R ugm-3,30.2,R ugm-3,, ,, ,, ,, 
13-01-2014,12:00,214.8,P deg,5.7,P ms-1,8.9,P degC,4.2,R ugm-3,12.9,R ugm-3,19.3,R ugm-3,, ,, ,, ,, 
13-01-2014,13:00,207.7,P deg,4.2,P ms-1,8.7,P degC,3.7,R ugm-3,9.1,R ugm-3,14.7,R ugm-3,, ,, ,, ,, 
13-01-2014,14:00,208.8,P deg,5.8,P ms-1,8.6,P degC,2.7,R ugm-3,9.9,R ugm-3,14.0,R ugm-3,, ,, ,, ,, 
13-01-2014,15:00,204.5,P deg,6.0,P ms-1,8.6,P degC,2.0,R ugm-3,12.4,R ugm-3,15.5,R ugm-3,, ,, ,, ,, 
13-01-2014,16:00,202.2,P deg,6.5,P ms-1,8.2,P degC,1.9,R ugm-3,11.7,R ugm-3,14.6,R ugm-3,, ,, ,, ,, 
13-01-2014,17:00,199.1,P deg,6.6,P ms-1,7.6,P degC,1.8,R ugm-3,12.0,R ugm-3,14.7,R ugm-3,, ,, ,, ,, 
13-01-2014,18:00,199.8,P deg,6.8,P ms-1,8.1,P degC,1.8,R ugm-3,8.9,R ugm-3,11.7,R ugm-3,, ,, ,, ,, 
13-01-2014,19:00,202.2,P deg,6.8,P ms-1,8.1,P degC,0.8,R ugm-3,11.4,R ugm-3,12.7,R ugm-3,, ,, ,, ,, 
13-01-2014,20:00,204.1,P deg,6.4,P ms-1,8.2,P degC,0.4,R ugm-3,13.9,R ugm-3,14.5,R ugm-3,, ,, ,, ,, 
13-01-2014,21:00,204.0,P deg,5.9,P ms-1,8.3,P degC,0.3,R ugm-3,7.2,R ugm-3,7.7,R ugm-3,, ,, ,, ,, 
13-01-2014,22:00,206.3,P deg,5.5,P ms-1,8.2,P degC,0.000000,R ugm-3,6.1,R ugm-3,6.1,R ugm-3,, ,, ,, ,, 
13-01-2014,23:00,212.9,P deg,4.8,P ms-1,8.0,P degC,0.3,R ugm-3,4.6,R ugm-3,5.1,R ugm-3,, ,, ,, ,, 
13-01-2014,24:00,214.8,P deg,3.8,P ms-1,7.7,P degC,0.3,R ugm-3,5.9,R ugm-3,6.4,R ugm-3,, ,, ,, ,, 
14-01-2014,01:00,210.6,P deg,2.5,P ms-1,3.8,P degC,0.4,R ugm-3,6.0,R ugm-3,6.6,R ugm-3,, ,, ,, ,, 
14-01-2014,02:00,238.4,P deg,2.6,P ms-1,3.6,P degC,0.4,R ugm-3,7.4,R ugm-3,8.1,R ugm-3,, ,, ,, ,, 
14-01-2014,03:00,270.8,P deg,2.9,P ms-1,3.3,P degC,0.3,R ugm-3,5.8,R ugm-3,6.3,R ugm-3,, ,, ,, ,, 
14-01-2014,04:00,289.8,P deg,3.2,P ms-1,2.3,P degC,0.3,R ugm-3,6.6,R ugm-3,7.0,R ugm-3,, ,, ,, ,, 
14-01-2014,05:00,297.1,P deg,3.3,P ms-1,1.7,P degC,0.4,R ugm-3,7.3,R ugm-3,7.9,R ugm-3,, ,, ,, ,, 
14-01-2014,06:00,300.8,P deg,3.3,P ms-1,1.9,P degC,0.4,R ugm-3,11.6,R ugm-3,12.2,R ugm-3,, ,, ,, ,, 
14-01-2014,07:00,301.6,P deg,3.2,P ms-1,1.4,P degC,0.6,R ugm-3,22.3,R ugm-3,23.2,R ugm-3,, ,, ,, ,, 
14-01-2014,08:00,300.7,P deg,2.6,P ms-1,1.1,P degC,3.5,R ugm-3,37.0,R ugm-3,42.4,R ugm-3,, ,, ,, ,, 
14-01-2014,09:00,292.6,P deg,2.9,P ms-1,1.0,P degC,21.5,R ugm-3,45.0,R ugm-3,77.9,R ugm-3,, ,, ,, ,, 
14-01-2014,10:00,289.1,P deg,2.8,P ms-1,2.4,P degC,24.9,R ugm-3,41.5,R ugm-3,79.7,R ugm-3,, ,, ,, ,, 
14-01-2014,11:00,290.9,P deg,3.2,P ms-1,3.9,P degC,15.1,R ugm-3,31.3,R ugm-3,54.4,R ugm-3,, ,, ,, ,, 
14-01-2014,12:00,289.3,P deg,3.1,P ms-1,5.1,P degC,5.9,R ugm-3,20.5,R ugm-3,29.5,R ugm-3,, ,, ,, ,, 
14-01-2014,13:00,290.6,P deg,3.5,P ms-1,5.9,P degC,4.4,R ugm-3,17.7,R ugm-3,24.4,R ugm-3,, ,, ,, ,, 
14-01-2014,14:00,280.8,P deg,3.4,P ms-1,6.0,P degC,2.9,R ugm-3,14.2,R ugm-3,18.7,R ugm-3,, ,, ,, ,, 
14-01-2014,15:00,262.3,P deg,2.9,P ms-1,5.4,P degC,5.8,R ugm-3,17.9,R ugm-3,26.8,R ugm-3,, ,, ,, ,, 
14-01-2014,16:00,243.8,P deg,3.2,P ms-1,4.1,P degC,2.3,R ugm-3,19.6,R ugm-3,23.1,R ugm-3,, ,, ,, ,, 
14-01-2014,17:00,234.1,P deg,3.2,P ms-1,3.5,P degC,0.8,R ugm-3,26.2,R ugm-3,27.5,R ugm-3,, ,, ,, ,, 
14-01-2014,18:00,206.7,P deg,3.2,P ms-1,3.1,P degC,2.0,R ugm-3,36.3,R ugm-3,39.4,R ugm-3,, ,, ,, ,, 
14-01-2014,19:00,198.5,P deg,3.3,P ms-1,3.8,P degC,2.8,R ugm-3,40.6,R ugm-3,44.9,R ugm-3,, ,, ,, ,, 
14-01-2014,20:00,198.1,P deg,4.0,P ms-1,4.9,P degC,1.1,R ugm-3,31.2,R ugm-3,32.8,R ugm-3,, ,, ,, ,, 
